product_id,url,success,fall_back,crawled_at
108599,https://www.glamira.si/glamira-pendant-agretia.html?fbclid=IwAR2Ob0y3_OitKnasEAZIpr7PeEk2g3uXGz7QcMJLm0UHSpIUTpHPzPKxxmk,False,True,2026-04-25T02:59:16.518470
108600,https://www.glamira.be/glamira-pendant-alhena.html?fbclid=IwAR2xzQNw4o-YWbxzcl_mkK4VAcYfNIFHyx23-CjSpIwuq8g8DyKFbzl2jnc,False,True,2026-04-25T02:59:17.473903
108602,https://www.glamira.de/glamira-pendant-amelka.html?fbclid=IwAR1pehBYitbnFhT4luGK61ksllZtfvzZFzsRn5SEwtRG0iL-QO4Fytlvh0U,False,True,2026-04-25T02:59:23.420529
108603,https://www.glamira.es/glamira-pendant-amodita.html?fbclid=IwAR3Tuwklvsv03Hw1Fi1EmcKfhzgidf5Vv4pev886ADv3iZL_YGvIaH2sSHc,False,True,2026-04-25T02:59:21.978560
108613,https://www.glamira.es/glamira-pendant-clodito.html?fbclid=IwAR32Yrt7uFOCNjQyS1kCi7aTPJzVkQy0MW50SRESuMLS5UPKqFlgl0FYD3U,False,True,2026-04-25T02:59:26.656721
108614,https://www.glamira.co.uk/glamira-pendant-clodomiro.html?fbclid=IwAR0gCEryq75tErvR5dstl4og1ePrIkNfcT5mVo3ejmlZmevxUmdf5Irp-Ww,False,True,2026-04-25T02:59:27.240775
108618,https://www.glamira.com.tr/glamira-pendant-eshita.html?diamond=ruby&alloy=yellow-585&fbclid=IwAR3-9SJpApkTkDfRkeWNXMb8soE5qkfq7b8-5ospBvymS6QC1ZgrTMvGWgI,False,True,2026-04-25T02:59:28.748899
108620,https://www.glamira.com.tr/glamira-pendant-gerika.html?diamond=emerald&alloy=red-417&fbclid=IwAR2dkLpTvynVe9ODOo22OiswJLLH7duSbP4DD8ZpNzwurFEHeWNwAZI4268,False,True,2026-04-25T02:59:27.780267
108622,https://www.glamira.fr/glamira-pendant-gregoria.html?fbclid=IwAR3IisEwXza4s2nJpBVeZ9gIiV36KpQPVt5OpuOsQiWb0crEruBCnykNkF8,False,True,2026-04-25T02:59:37.688273
108624,https://www.glamira.com.tr/glamira-pendant-kaminia.html?diamond=tanzanite&alloy=red-375&fbclid=IwAR0qmwhU5Gju0I2HTsrnyW_gd-FSHmaUffDj9ARaAhYlvl_5CFP-2rfu4CI,False,True,2026-04-25T02:59:37.304009
108629,https://www.glamira.ee/glamira-pendant-liadan.html?fbclid=IwAR363CATZ1vtmNjmhmRhphipAPJ-YzIoNgfcA1IVOC7CiK2MrHwJJdbf6rE,False,True,2026-04-25T02:59:46.216151
108639,https://www.glamira.hu/glamira-pendant-nijole.html?fbclid=IwAR0QF_ytF9T0k7LXzSX8iidItpZf82rUiGW9Ka4xEtYU2KC4vpsukCj_Brw,False,True,2026-04-25T02:59:51.945694
108641,https://www.glamira.lv/glamira-pendant-renuka.html?fbclid=IwAR2-3kaNIuou--I2lpuPjYCoP4i6hbn4OEhvlv2ovM29UxXY_SVarWBr_gE,False,True,2026-04-25T03:00:03.951251
108642,https://www.glamira.fr/glamira-pendant-ricmanie.html?fbclid=IwAR1jrcrW11M8iFBiVGLvh_eN8s-3W-aDEAByx0DhtcKNoZ2lCmSJt_rdHqA,False,True,2026-04-25T03:00:00.075472
108643,https://www.glamira.lv/glamira-pendant-roseldia.html?fbclid=IwAR2UtmF5AHDP-YX2Q-ZX5Bechs21CPCIvjYkdTGMllWpftLgrVoxm2hknRQ,False,True,2026-04-25T03:00:01.126374
108649,https://www.glamira.fi/glamira-pendant-triguna.html?fbclid=IwAR3fM857to4DY3Rvzc8wK1JfUofrvR4xEI6W2QT2uZHue8KJrJIbg4N7NdA,False,True,2026-04-25T03:00:04.369884
108651,https://www.glamira.com.au/glamira-pendant-triyama.html?alloy=red-750&diamond=blackdiamond&itm_source=recommendation&itm_medium=viewall,False,True,2026-04-25T03:00:12.317453
108652,https://www.glamira.in/glamira-pendant-tuhina.html?fbclid=IwAR3y6tvvzXd-Y2qL2hbVEgIXx_Cpb4YZCcPkITMBiHnSySjK_7DE-byJQKQ,False,True,2026-04-25T03:00:12.682908
108653,https://www.glamira.in/glamira-pendant-urmila.html?fbclid=IwAR1N3U9U4q3oEGaehZldDHUVgHoe0EE0pFZnQ4-RShL0NS99QpkwMTsbLkg,False,True,2026-04-25T03:00:22.918096
108654,https://www.glamira.cz/glamira-pendant-utalika.html?fbclid=IwAR3F-X89-7-S1f9kC4m0cd-XF2TBVhO5q20RWZl6JGn90JUEraov9TP0fHc,False,True,2026-04-25T03:00:33.502098
108662,https://www.glamira.sk/glamira-pendant-zaneta.html?fbclid=IwAR17iJzGvrtgDea7bXToRo1CxSdlNio4_YYvjhnGGeqMmWeESzCmnwESc1M,False,True,2026-04-25T03:00:34.482316
108663,https://www.glamira.in/glamira-pendant-zerlinda.html?fbclid=IwAR3PUKNh3X-jp32gKSFgzoRFgM4F6nBm9Uo5iDtKe7PW3QsRu38TMBE6eWY,False,True,2026-04-25T03:00:37.128835
