product_id,url,success,fall_back,crawled_at,name,sku,price,product_type,gender,type_id,collection,priceCurrency,discount-value
105625,https://www.glamira.com.tr/erkek-yuzuk-noble-spirit-5-mm.html?alloy=white-585&fbclid=IwAR0VcDGTfMccJTauF2g4W0Le6joR0T6P3eWHKJWqGfjmJY_96LWs-Mkm2p0,True,True,2026-04-25T01:33:23.500836,Men's Ring Noble Spirit 5 mm,GWD-N1064-5-M,1046.000000,wedding_ring,men,simple,vintage,USD,10.0
105626,https://www.glamira.pt/splendid-future-8-mm.html?fbclid=IwAR0bQBfhRY-Qqs1bE-R2xpgafkpVtfloxnQSqDpt1SyF1W8UTLMTvzXhc9I&alloy=red-585,True,False,2026-04-25T01:33:19.981839,Splendid Future 8 mm,GWD-N1092-8,2219.000000,wedding_ring,False,product_set,twinset,EUR,10.0
105627,https://www.glamira.co.uk/men-s-ring-noble-spirit-6-mm.html?itm_source=recommendation&itm_medium=smartsearch&fbclid=IwAR0xsPficYB4BZqtwT3endBrJkJoSnHG_9Af_Raf4gg1j2pKNpDvjwvGfag&alloy=red-585,True,False,2026-04-25T01:33:21.609362,Men's Wedding Ring Noble Spirit 6 mm,GWD-N1064-6-M,801.000000,wedding_ring,men,simple,vintage,GBP,10.0
105628,https://www.glamira.co.uk/splendid-future-10-mm.html?fbclid=IwAR0x8r4gTnJuSSE-D-zaskk9CGxFBF9ZFo3wkhDuPmu0FkfIiU9Upvu67rM&alloy=red-585,True,False,2026-04-25T01:33:17.173569,Splendid Future 10 mm,GWD-N1092-10,2408.000000,wedding_ring,False,product_set,twinset,GBP,10.0
105629,https://www.glamira.com.au/men-s-ring-noble-spirit-8-mm.html?fbclid=IwAR2-5KFdcb0kfzQq3KAu4Adbh-48ecX5uobsHGsS8xvynk35C97GEEWapbg&alloy=red-585,True,False,2026-04-25T01:33:22.999806,Men's Wedding Ring Noble Spirit 8 mm,GWD-N1064-8-M,2175.000000,wedding_ring,men,simple,vintage,AUD,10.0
105630,https://www.glamira.co.za/damenring-splendid-future-4-mm.html?alloy=yellow-585&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting,True,False,2026-04-25T01:33:19.045208,Women's Wedding Ring Splendid Future 4 mm,GWD-N1092-4-W,10798.000000,wedding_ring,women,simple,twinset,ZAR,10.0
105631,https://www.glamira.ie/womens-ring-splendid-future-5-mm.html?stone=diamond-Zirconia&fbclid=IwAR2S51XYvd4ZTjJz4CSY-Mz1P3jP5OTpH4ZnGZrz6OsEAv5H8Ardh3D3Qyk&alloy=red-585,True,False,2026-04-25T01:33:20.221532,Women's Wedding Ring Splendid Future 5 mm,GWD-N1092-5-W,686.000000,wedding_ring,women,simple,twinset,EUR,10.0
105632,https://www.glamira.dk/ornate-love-6-mm.html?alloy=red_white-585&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting,True,False,2026-04-25T01:33:21.296308,Vielsesring Ornate Love 6 mm,GWD-N1065-6,13433.000000,wedding_ring,False,product_set,vintage,DKK,10.0
105633,https://www.glamira.co.uk/womens-ring-splendid-future-6-mm.html?fbclid=IwAR2cHnLEWdkYOw0aVZVInw6HyFL9LL5PO8lpkku4xmRxt6Eb-hQI5kFgX6o&alloy=red-585,True,False,2026-04-25T01:33:28.080420,Women's Wedding Ring Splendid Future 6 mm,GWD-N1092-6-W,701.000000,wedding_ring,women,simple,twinset,GBP,10.0
105634,https://www.glamira.de/ornate-love-8-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR2fHPQ6-fA0WLEi4LwCp80uwPNHwOpi8VWTSxoN2S0h6tGw3DYFnJP2GpU&alloy=red-585,True,False,2026-04-25T01:33:31.389471,Trauring Ornate Love 8 mm,GWD-N1065-8,2215.000000,wedding_ring,False,product_set,vintage,EUR,10.0
105635,https://www.glamira.dk/ornate-love-10-mm.html?alloy=white_red-375&stone=diamond-Brillant&itm_source=recommendation&itm_medium=detail,True,False,2026-04-25T01:33:32.246778,Ornate Love 10 mm,GWD-N1065-10,21440.000000,wedding_ring,False,product_set,vintage,DKK,10.0
105636,https://www.glamira.fr/bague-pour-femmes-splendid-future-8-mm.html?stone=none&alloy=white_red-375&gclid=CjwKCAjw5cL2BRASEiwAENqAPiSIuqANxNK_Ajhof4UPbYXVgXk_HvATqZsCxEnUVxCJpFZQZwjrCxoCAOcQAvD_BwE,True,False,2026-04-25T01:33:32.564207,Bague pour femmes Splendid Future 8 mm,GWD-N1092-8-W,1037.000000,wedding_ring,women,simple,twinset,EUR,10.0
105637,https://www.glamira.ch/it/anelli-donna-ornate-love-6-mm.html?alloy=red-585&keyword=&matchtype=&gclid=CjwKCAjw8df2BRA3EiwAvfZWaNzvTqV28yqNn8f8yEOBsoVBAPSsZDYarQNdn6k8hsMVxZFB525iJxoCWzUQAvD_BwE,True,False,2026-04-25T01:33:34.098189,Fede nuziale donna Ornate Love 6 mm,GWD-N1065-6-W,756.000000,wedding_ring,women,simple,vintage,CHF,10.0
105638,https://www.glamira.fr/bague-pour-femmes-splendid-future-10-mm.html?stone=black-onyx&alloy=white_yellow-platin_750&gclid=CjwKCAjwq832BRA5EiwACvCWsQEX5OEweoefasUDKLv2ZTbw1o-QDeLOSutkAhiYqTfY7dKx-M7EDhoCaE8QAvD_BwE,True,False,2026-04-25T01:33:34.202065,Bague pour femmes Splendid Future 10 mm,GWD-N1092-10-W,1268.000000,wedding_ring,women,simple,twinset,EUR,10.0
105639,https://www.glamira.ca/womens-ring-ornate-love-8-mm.html?fbclid=IwAR0bSeWP2539u4ayMa1IdzO9tX3eCVOEkgSPV2-pWPW4ZNEvLLhi3aqlrOE&alloy=red-585,True,False,2026-04-25T01:33:36.418010,Women's Wedding Ring Ornate Love 8 mm,GWD-N1065-8-W,1872.000000,wedding_ring,women,simple,vintage,CAD,10.0
105640,https://www.glamira.sg/men-s-ring-splendid-future-4-mm.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR1WkmuCHtPwVsUO4WTloDKP4fCt9YIAyhrR8yv7wQOwjp5TuHfFcGl4U8M&alloy=red-585,True,True,2026-04-25T01:33:37.440479,Men's Ring Splendid Future 4 mm,GWD-N1092-4-M,800.000000,wedding_ring,men,simple,twinset,USD,10.0
105641,https://www.glamira.co.za/damenring-ornate-love-10-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR1HgtrfM8rWumIxOIoFc9VDr8CCm84lvcidcNzTazmF0MoVpvgpijnUzCw&alloy=red-585,True,False,2026-04-25T01:33:38.276413,Women's Ring Ornate Love 10 mm,GWD-N1065-10-W,25795.000000,wedding_ring,women,simple,vintage,ZAR,10.0
105642,https://www.glamira.com.au/men-s-ring-splendid-future-5-mm.html?fbclid=IwAR39OaGdDcAG22YIIesWYCa9m_HsahSEGCgT_M8brBLfTX-M6ZnvR-3KHdo&alloy=red-585,True,False,2026-04-25T01:33:46.020600,Men's Wedding Ring Splendid Future 5 mm,GWD-N1092-5-M,1408.000000,wedding_ring,men,simple,twinset,AUD,10.0
105643,https://www.glamira.si/moski-prstani-ornate-love-6-mm.html?stone=diamond-Zirconia&fbclid=IwAR1PMGHO6Y2NweQQOKsBLuKVHJSAbXOiMGfeFz3noOvAExW_I3nDH84vKfM&alloy=red-585,True,False,2026-04-25T01:33:44.462746,Moški poročni prstan Ornate Love 6 mm,GWD-N1065-6-M,884.000000,wedding_ring,men,simple,vintage,EUR,10.0
105644,https://www.glamira.com.tr/erkek-yuzuk-splendid-future-6-mm.html?alloy=red-585&fbclid=IwAR0Yr0XsTBi7Wi5X1gkKKKPDfFMkK9tccxNtiWrc4X_NmGmvMEHp1ctTZn4,True,True,2026-04-25T01:33:51.355076,Men's Ring Splendid Future 6 mm,GWD-N1092-6-M,1204.000000,wedding_ring,men,simple,twinset,USD,10.0
105645,https://www.glamira.fi/miesten-sormus-ornate-love-8-mm.html?fbclid=IwAR3R5W1-wpwCjsqjTiA1Lm7Mb6kwr0Vc2VYfbuIrwg7FtWj8VwLtNTZ0fcw&alloy=red-585,True,False,2026-04-25T01:33:46.308235,Mies vihkisormus Ornate Love 8 mm,GWD-N1065-8-M,1164.000000,wedding_ring,men,simple,vintage,EUR,10.0
105646,https://www.glamira.lt/ziedai-vyrams-splendid-future-8-mm.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR3TXOMM6NUlrBCml4Yc0qnFNDXuFqTgAUewPEhOg7IQ8xp9PtALM3cHfRM&alloy=red-585,True,False,2026-04-25T01:33:47.769826,Žiedai Vyrams Splendid Future 8 mm,GWD-N1092-8-M,1182.000000,wedding_ring,men,simple,twinset,EUR,10.0
105647,https://www.glamira.pl/pierscionek-dla-mezczyzny-ornate-love-10-mm.html?alloy=yellow-750&stone=diamond-Zirconia,True,False,2026-04-25T01:33:49.112738,Pierścionek Męski Ornate Love 10 mm,GWD-N1065-10-M,6139.000000,wedding_ring,men,simple,vintage,PLN,10.0
105648,https://www.glamira.fr/perfect-love-6-mm.html?stone=pinksapphire&fbclid=IwAR3aEl0RA7YzLPhHNkqMiR1Ds3qC587QV1pydnUBYD41m1ygrisjQaqdXH0&alloy=red-585,True,False,2026-04-25T01:33:50.683254,Bague de Mariage Perfect Love 6 mm,GWD-N1066-6,1734.000000,wedding_ring,False,product_set,vintage,EUR,10.0
105649,https://www.glamira.co.uk/men-s-ring-splendid-future-10-mm.html?fbclid=IwAR1miZtFEPhA9BC622iPPwzWUArcR0_KKnpdVtJOeQ8UPg27k928iDltLb4&alloy=red-585,True,False,2026-04-25T01:33:51.562080,Men's Ring Splendid Future 10 mm,GWD-N1092-10-M,1285.000000,wedding_ring,men,simple,twinset,GBP,10.0
105650,https://www.glamira.bg/perfect-love-8-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR20NaJRAwSmRdXIxbwCxzkGbI2zLdFhJd8WA6U1F1aOyfjqgEjkD09OjUY&alloy=red-585,True,False,2026-04-25T01:33:54.635389,Брачна халка Perfect Love 8 mm,GWD-N1066-8,2264.000000,wedding_ring,False,product_set,vintage,EUR,10.0
105651,https://www.glamira.bg/splendid-life-5-mm.html?alloy=red-585&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting,True,False,2026-04-25T01:33:59.730737,Брачна халка Splendid Life 5 mm,GWD-N1093-5,1438.000000,wedding_ring,False,product_set,twinset,EUR,10.0
105652,https://www.glamira.no/perfect-love-10-mm.html?fbclid=IwAR0cHKuQVFyIcXsxbB57cE1I3_iWM-L-s5bH4dvoHJfkT7FCIlrKZPIFTkg&alloy=red-585,True,False,2026-04-25T01:33:58.777819,Perfect Love 10 mm,GWD-N1066-10,34545.000000,wedding_ring,False,product_set,vintage,NOK,10.0
105653,https://www.glamira.ch/splendid-life-6-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR07J6hjnNorOEUT7sDAMTyPvj8VNfBKZdsTsHmfIJQDjBLSec6sisrQSzE&alloy=red-585,True,False,2026-04-25T01:34:00.870889,Trauring Splendid Life 6 mm,GWD-N1093-6,1548.000000,wedding_ring,False,product_set,twinset,CHF,10.0
105654,https://www.glamira.cl/anillo-de-mujer-perfect-love-6-mm.html?alloy=red-585&gclid=CjwKCAjw4871BRAjEiwAbxXi229Z34mEBcgKb-N98CfnirYxwWOhn0DX_nmVVrkswwJGbwsA03hWVRoCldoQAvD_BwE,True,False,2026-04-25T01:34:02.771388,Anillo Boda Mujer Perfect Love 6 mm,GWD-N1066-6-W,998103.000000,wedding_ring,women,simple,vintage,CLP,10.0
105655,https://www.glamira.pt/splendid-life-8-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR0Cnpit45B781Dh5Lz8iEA9ek5PH87rr3uoJobw0ZUJAoC3FU-vTOO_s6I&alloy=red-585,True,False,2026-04-25T01:34:03.875843,Splendid Life 8 mm,GWD-N1093-8,2182.000000,wedding_ring,False,product_set,twinset,EUR,10.0
105656,https://www.glamira.ie/womens-ring-perfect-love-8-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR01oV3uMNWP7sRXrF9IpProoGNRC7rCLMgvmzzt3ssVL4wswr72-3NSw1s&alloy=red-585,True,False,2026-04-25T01:34:04.723671,Women's Wedding Ring Perfect Love 8 mm,GWD-N1066-8-W,1074.000000,wedding_ring,women,simple,vintage,EUR,10.0
105657,https://www.glamira.ee/splendid-life-10-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=smartsearch&fbclid=IwAR0jXqNMI8t3gO9v2o1zgwEscWkCVI7hLSchbhjK094bJNQeZOtrKLuEtbY&alloy=red-585,True,False,2026-04-25T01:34:03.580871,Splendid Life 10 mm,GWD-N1093-10,2675.000000,wedding_ring,False,product_set,twinset,EUR,10.0
105658,https://www.glamira.co.uk/womens-ring-perfect-love-10-mm.html?fbclid=IwAR2QUN59f8BrIBRl8-6LIcJZSAUYaRT8FyqthB1drSGzsifUQ-a4EYmK-zk&alloy=red-585,True,False,2026-04-25T01:34:08.440486,Women's Ring Perfect Love 10 mm,GWD-N1066-10-W,1156.000000,wedding_ring,women,simple,vintage,GBP,10.0
105659,https://www.glamira.hu/noi-gyuru-splendid-life-5-mm.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR3oqQ62ZRvthtP6AlC26-ZxZ_anO42gxcD3A2T_evT9JWnjAhRmeA_YX_E&alloy=red-585,True,False,2026-04-25T01:34:12.475598,Női karikagyűrű Splendid Life 5 mm,GWD-N1093-5-W,280680.000000,wedding_ring,women,simple,twinset,HUF,10.0
105660,https://www.glamira.se/herring-perfect-love-6-mm.html?itm_source=recommendation&itm_medium=smartsearch&fbclid=IwAR1sKg99E5takHYgIBlEdeC4BwDnoGYs9t9NqypONXa50zre2vVEWzPJJ7Y&alloy=red-585,True,False,2026-04-25T01:34:13.649423,Mannens vigselring Perfect Love 6 mm,GWD-N1066-6-M,10285.000000,wedding_ring,men,simple,vintage,SEK,10.0
105661,https://www.glamira.de/herrenring-perfect-love-8-mm.html?keyword=&matchtype=&gclid=EAIaIQobChMIyfzGj6GK4wIV1TbgCh1o9wZgEAEYASAFEgJGCvD_BwE&alloy=red-585,True,False,2026-04-25T01:34:14.858448,Herren trauring Perfect Love 8 mm,GWD-N1066-8-M,1191.000000,wedding_ring,men,simple,vintage,EUR,10.0
105662,https://www.glamira.co.uk/womens-ring-splendid-life-6-mm.html?alloy=red-375,True,False,2026-04-25T01:34:13.994099,Women's Wedding Ring Splendid Life 6 mm,GWD-N1093-6-W,694.000000,wedding_ring,women,simple,twinset,GBP,10.0
105663,https://www.glamira.com.au/men-s-ring-perfect-love-10-mm.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR3Byw1XPFi16s5cPDjqzIwWA8M3IWjWAYj8Uua8_nWZUfFUs6QnUJOQlIU&alloy=red-585,True,False,2026-04-25T01:34:16.608598,Men's Ring Perfect Love 10 mm,GWD-N1066-10-M,2667.000000,wedding_ring,men,simple,vintage,AUD,10.0
105664,https://www.glamira.fr/bague-pour-femmes-splendid-life-8-mm.html?stone=diamond-sapphire&fbclid=IwAR2kqCkmQuoCrc4srF0Cd-VAMtpJ5CLP6v2pnXGN769vOMAFp5RnalynBSc&alloy=red-585,True,False,2026-04-25T01:34:15.875909,Bague pour femmes Splendid Life 8 mm,GWD-N1093-8-W,1024.000000,wedding_ring,women,simple,twinset,EUR,10.0
105665,https://www.glamira.sg/pretty-effect-6-mm.html?alloy=red-585&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting,True,True,2026-04-25T01:34:17.874699,Wedding Ring Pretty Effect 6 mm,GWD-N1067-6,2329.000000,wedding_ring,False,product_set,vintage,USD,10.0
105666,https://www.glamira.pt/anel-femininos-splendid-life-10-mm.html?fbclid=IwAR0rNSomSD7kc9bXsZP6mIz99-WqERkvMyVr-hovzY07ICP2w5FmRRJEBno&alloy=red-585,True,False,2026-04-25T01:34:21.419332,Anel Femininos Splendid Life 10 mm,GWD-N1093-10-W,1251.000000,wedding_ring,women,simple,twinset,EUR,10.0
105667,https://www.glamira.co.uk/pretty-effect-8-mm.html?fbclid=IwAR3WlLucESxU6a6eGoJYn7abk5CfkpisK-BYIi3SYnL1t3vLBhFOC-5XDYU&alloy=red-585,True,False,2026-04-25T01:34:24.490156,Wedding Ring Pretty Effect 8 mm,GWD-N1067-8,2004.000000,wedding_ring,False,product_set,vintage,GBP,10.0
105668,https://www.glamira.ie/men-s-ring-splendid-life-5-mm.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR0J_Cvxnb3qB5bu8VKuMbIJenf7cENuJpS-WkLdbiM2tbbkY8F24H6c67w&alloy=red-585,True,False,2026-04-25T01:34:22.163887,Men's Wedding Ring Splendid Life 5 mm,GWD-N1093-5-M,756.000000,wedding_ring,men,simple,twinset,EUR,10.0
105669,https://www.glamira.sg/pretty-effect-10-mm.html?fbclid=IwAR06JI4f8TLSp6XUKQu8XaPAADq4QDuZtwlvD7TFRVMJzEZ5mtEn_evDYu0&alloy=red-585,True,True,2026-04-25T01:34:30.579915,Pretty Effect 10 mm,GWD-N1067-10,3715.000000,wedding_ring,False,product_set,vintage,USD,10.0
105670,https://www.glamira.co.nz/men-s-ring-splendid-life-6-mm.html?fbclid=IwAR2kUJG7R-STWf7ahCBP2Q6xgMG4oB8Z6px592pg3QOXZtFNIHWZB-KEgx0&alloy=red-585,True,False,2026-04-25T01:34:25.724376,Men's Wedding Ring Splendid Life 6 mm,GWD-N1093-6-M,1958.000000,wedding_ring,men,simple,twinset,NZD,10.0
105671,https://www.glamira.de/damenring-pretty-effect-6-mm.html?fbclid=IwAR3JBYmNaJM5TNZ3mqBcqSleVcGNO6DmvLRW1ndHBsHxCeMi23JO1I68euM&alloy=red-585,True,False,2026-04-25T01:34:27.296368,Damen trauring Pretty Effect 6 mm,GWD-N1067-6-W,830.000000,wedding_ring,women,simple,vintage,EUR,10.0
105672,https://www.glamira.hu/ferfi-gyuru-splendid-life-8-mm.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR00x5-7xXdr_S0yaFlCfkPiZAz3xetq3xYoVVejjONtT_Hjrov_OEVuu28&alloy=red-585,True,False,2026-04-25T01:34:28.498771,Férfi gyűrű Splendid Life 8 mm,GWD-N1093-8-M,476992.000000,wedding_ring,men,simple,twinset,HUF,10.0
105673,https://www.glamira.co.uk/womens-ring-pretty-effect-8-mm.html?fbclid=IwAR0OEAXEnJRrFeNDqvAlnZncT2K2cy0FoQmdiKi2fxUMU0r-ULVES5rpelo&alloy=red-585,True,False,2026-04-25T01:34:29.733085,Women's Wedding Ring Pretty Effect 8 mm,GWD-N1067-8-W,950.000000,wedding_ring,women,simple,vintage,GBP,10.0
105674,https://www.glamira.sg/womens-ring-pretty-effect-10-mm.html?fbclid=IwAR1QDg9YUmvXOWI40QX5r13bMKmTx1UpStaxppt662FgZd7E-ns-z3yOWZQ&alloy=red-585,True,True,2026-04-25T01:34:36.373121,Women's Ring Pretty Effect 10 mm,GWD-N1067-10-W,1754.000000,wedding_ring,women,simple,vintage,USD,10.0
105675,https://www.glamira.co.uk/men-s-ring-splendid-life-10-mm.html?fbclid=IwAR0VzgFBw2lvZgJxuoy7p2lhGBXQ7CDjc87QHbjqBwpagr17SYyacAWzsD4&alloy=red-585,True,False,2026-04-25T01:34:33.441600,Men's Ring Splendid Life 10 mm,GWD-N1093-10-M,1260.000000,wedding_ring,men,simple,twinset,GBP,10.0
105676,https://www.glamira.com.tr/erkek-yuzuk-pretty-effect-6-mm.html?alloy=white_red-platin_585&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR3CvZghS9noyvXDCypnK9RvhV0Q7fn0_pIyDhe0OeoxIYgJ1S0Cg9uZ9r4,True,True,2026-04-25T01:34:44.765921,Men's Ring Pretty Effect 6 mm,GWD-N1067-6-M,1215.000000,wedding_ring,men,simple,vintage,USD,10.0
105677,https://www.glamira.com.mx/splendid-passion-8-mm.html?stone=blackdiamond&fbclid=IwAR1PKB4GTyqFYufyRcsgDPVUj7GDmdhVAORbPxBFJb6SVGjQ4TCkdmCrMIo&alloy=red-585,True,False,2026-04-25T01:34:39.581878,Splendid Passion 8 mm,GWD-N1094-8,49078.000000,wedding_ring,False,product_set,exclusive,MXN,10.0
105678,https://www.glamira.co.uk/men-s-ring-pretty-effect-8-mm.html?fbclid=IwAR1q5IS6Hn3y5t-LIFDN6Fv3Z_D-yaOUg_M2VGIihNwMGLYkJUYP25o0GOI&alloy=red-585,True,False,2026-04-25T01:34:41.563391,Men's Wedding Ring Pretty Effect 8 mm,GWD-N1067-8-M,1054.000000,wedding_ring,men,simple,vintage,GBP,10.0
105679,https://www.glamira.lv/splendid-passion-10-mm.html?fbclid=IwAR2gtf0tv-xYYIrhM8zAj2DnMn4vqSDgnsG_lEfMDXgfWCoY6CyhUP_fvew&alloy=red-585,True,False,2026-04-25T01:34:42.011337,Splendid Passion 10 mm,GWD-N1094-10,2584.000000,wedding_ring,False,product_set,exclusive,EUR,10.0
105680,https://www.glamira.ch/fr/bague-pour-hommes-pretty-effect-10-mm.html?alloy=red-585&keyword=&matchtype=&gclid=EAIaIQobChMIhrL50e_g6QIVKse7CB1sAASTEAEYASAGEgJ0GPD_BwE,True,False,2026-04-25T01:34:43.534352,Bague pour homme Pretty Effect 10 mm,GWD-N1067-10-M,1359.000000,wedding_ring,men,simple,vintage,CHF,10.0
105681,https://www.glamira.de/pretty-glance-8-mm.html?alloy=red-585&utm_source=criteo&utm_medium=retargeting&utm_campaign=webconversion,True,False,2026-04-25T01:34:42.967881,Trauring Pretty Glance 8 mm,GWD-N1068-8,2287.000000,wedding_ring,False,product_set,vintage,EUR,10.0
105682,https://www.glamira.dk/ringe-til-kvinder-splendid-passion-8-mm.html?stone=none&fbclid=IwAR2FPEOCKwUqUS_ZVZuLfIUUeWay7uhrVwAYBhsl5V32iocpqOtmAK_0vG4&alloy=red-585,True,False,2026-04-25T01:34:46.931285,Ringe til kvinder Splendid Passion 8 mm,GWD-N1094-8-W,8134.000000,wedding_ring,women,simple,exclusive,DKK,10.0
105683,https://www.ring-paare.de/pretty-glance-10-mm.html?alloy=white-375,True,False,2026-04-25T01:34:49.114549,Pretty Glance 10 mm,GWD-N1068-10,2792.000000,wedding_ring,False,product_set,vintage,EUR,
