product_id,url,success,fall_back,crawled_at
110137,https://test.glamira.de/glgb/glamira-ring-saturnina.html,False,True,2026-04-25T03:38:35.502588
110165,https://test.glamira.de/glgb/glamira-ring-jeffrey-3.0crt.html?alloy=red-750&diamond=browndiamond,False,True,2026-04-25T03:38:36.773516
110171,https://test.glamira.de/glgb/glamira-ring-onella-1.0crt.html?alloy=yellow-585&diamond=sapphire&stone2=pinksapphire,False,True,2026-04-25T03:38:36.466314
110173,https://test.glamira.de/glgb/glamira-ring-primula-1.0crt.html?alloy=white-585&diamond=topaz-garden-neptun,False,True,2026-04-25T03:38:37.426204
110175,https://test.glamira.de/glgb/glamira-ring-siargaole-0.5crt.html?alloy=white-585&stone2=yellowdiamond&diamond=citrine,False,True,2026-04-25T03:38:40.623165
110176,https://test.glamira.de/glgb/glamira-ring-siargaole-1.0crt.html?alloy=yellow-585&stone2=diamond-Swarovsky&diamond=topaz-passion-blue,False,True,2026-04-25T03:38:41.738947
110178,https://test.glamira.de/glgb/glamira-ring-titina-1.0crt.html,False,True,2026-04-25T03:38:42.348322
110180,https://www.glamira.com.tr/glamira-pendant-joella.html?stone2=diamond-Swarovsky&alloy=red-375&diamond=rose-quartz&gclid=EAIaIQobChMIi-Ll99-15gIVYkTlCh0h6wENEAEYASABEgJO9fD_BwE,False,True,2026-04-25T03:38:48.870776
110181,https://www.glamira.de/glamira-pendant-granado.html?itm_source=recommendation&itm_medium=smartsearch&diamond=sapphire&stone2=diamond-Brillant&alloy=white-585,False,True,2026-04-25T03:38:52.171154
110208,https://www.glamira.hr/glamira-bracelet-lukas.html?leather=brown&fbclid=IwAR3WY8FM-lrfiEDz2K0cWmyMRSOgHD6fzsGLqDJXfBLrZjHz3TViUDBYyu4,False,True,2026-04-25T03:39:44.425462
110246,https://www.glamira.es/glamira-bracelet-beula.html?utm_campaign=webconversion&fbclid=IwAR24IaehSAGQKwDxADY6sS82ctlaeWXAFiQF5slWbEDwCMW5vPGGy5ueAsI,False,True,2026-04-25T03:41:02.654672
