product_id,url,success,fall_back,crawled_at
110271,https://www.glamira.co.za/glamira-ring-adah.html?fbclid=IwAR1rD3l7e2AjPIl6cpTwuZEbG2dxO9YP9weozbnQSRRdwll8g_5ZCF8mGp0,False,True,2026-04-25T03:42:29.736729
110272,https://www.glamira.vn/glamira-ring-adeda.html?alloy=white-585&diamond=kunzite&stone2=diamond-Brillant,False,True,2026-04-25T03:42:31.227218
110273,https://www.glamira.sk/glamira-ring-adelaida.html?alloy=white-585&diamond=morganite&stone2=diamond-Brillant&fbclid=IwAR3_z1PRWUG59ot91gkWaGZRwY8XCRbpdvvRes6EvNVDbBQZjU8VdQtROAc,False,True,2026-04-25T03:42:35.510186
110274,https://www.glamira.com.tr/glamira-ring-nena.html?stone2=diamond-Brillant&alloy=white-585&diamond=londonbluetopaz&gclid=EAIaIQobChMI0ZjI1rHm6QIVUo0YCh2XCwlyEAEYASACEgIgTfD_BwE,False,True,2026-04-25T03:42:35.380915
110275,https://www.glamira.be/fr/glamira-ring-alby.html?alloy=white-585&diamond=kunzite&stone2=diamond-Brillant,False,True,2026-04-25T03:42:36.619475
110276,https://www.glamira.sk/glamira-ring-alease.html?alloy=white-585&diamond=green-amethyst-prasiolite&stone2=diamond-Brillant,False,True,2026-04-25T03:42:38.966198
110277,https://www.glamira.com.au/glamira-ring-alida.html?alloy=white-585&diamond=morganite&stone2=diamond-Brillant,False,True,2026-04-25T03:42:41.201655
110278,https://www.glamira.bg/glamira-ring-almeta.html?fbclid=IwAR2yUuuEbLPqzbPsHfEhtBAeBw4NgRy7tJDnJcX7Sx0ZiC7RmuVKdXG5RkY,False,True,2026-04-25T03:42:42.729797
110279,https://www.glamira.com.mx/glamira-ring-amada.html?fbclid=IwAR1Lv3C6_9o7jm3HrghlWYUR5hBqwgUo1sFXmAFC2i16VEO34X0TpChjXfg,False,True,2026-04-25T03:42:48.041128
110280,https://www.glamira.sk/glamira-ring-anabel.html?fbclid=IwAR3WP8yjkatAh_OEircxdqfjGLSG1HjHXjVyfCol5z8AiJprQTtP6sfRIZw,False,True,2026-04-25T03:42:50.229384
110281,https://www.glamira.fi/glamira-ring-arina.html?fbclid=IwAR0PVTpIOgX685V-P0hLYAwb_1enG0NsO8u6LxsVu_eU3Gjk8pOuEAP5AT0,False,True,2026-04-25T03:42:54.686486
110282,https://www.glamira.fr/glamira-ring-arjoita.html?fbclid=IwAR2dOcMuc07m9BWHjVCxQC8zn9nlB2vxK7KtnELW2Hde8P56JOfS-ev5-R0,False,True,2026-04-25T03:42:54.197101
110283,https://www.glamira.com.tr/glamira-ring-arminda.html?diamond=citrine&stone2=diamond-Brillant&alloy=white-palladium,False,True,2026-04-25T03:42:52.103083
110284,https://www.glamira.com.au/glamira-ring-ashton.html?alloy=white-585&diamond=rhodolite&stone2=diamond-Brillant,False,True,2026-04-25T03:42:57.067088
110285,https://www.glamira.cz/glamira-ring-avis.html?stone2=diamond-Brillant&utm_source=criteo&utm_medium=retargeting&utm_campaign=webconversion&diamond=green-amethyst-prasiolite&alloy=red-585,False,True,2026-04-25T03:42:58.637162
110286,https://www.glamira.com.tr/glamira-ring-bea.html?alloy=white-585&diamond=rubellite-tourmaline&stone2=diamond-Brillant,False,True,2026-04-25T03:42:58.374202
110287,https://www.glamira.com.au/glamira-ring-belicia.html?alloy=white-585&diamond=rhodolite&stone2=diamond-Brillant,False,True,2026-04-25T03:43:04.874074
110288,https://www.glamira.bg/glamira-ring-bethel.html?fbclid=IwAR0LHwq8CMAcOWo6T1MEDc0KP9Qqq3NgvSi-6o4Lb5W_oml_hw6aQqo0RmA,False,True,2026-04-25T03:43:06.071584
110289,https://www.glamira.de/glamira-ring-betsey.html?stone2=diamond-Brillant&alloy=white-585&diamond=pink-tourmaline&gclid=EAIaIQobChMIttComZvm6QIVTgHTCh2Fngv7EAEYASABEgJdx_D_BwE,False,True,2026-04-25T03:43:10.056827
110290,https://www.glamira.ro/glamira-ring-beverlee.html?alloy=white-585&diamond=morganite&stone2=diamond-Brillant,False,True,2026-04-25T03:43:12.543482
110291,https://www.glamira.it/glamira-ring-brianne.html?alloy=white-585&diamond=tanzanite&stone2=diamond-Brillant,False,True,2026-04-25T03:43:12.506307
110292,https://www.glamira.com.tr/glamira-ring-brigita.html?alloy=white-585&diamond=londonbluetopaz&stone2=diamond-Brillant&itm_source=recommendation&itm_medium=detail&fbclid=IwAR3-Ewn7pSJqn6J_kbiKyl1YZLdeW9395vq6Xomkfergl99bWHVZ5Lacx2I,False,True,2026-04-25T03:43:12.484811
110293,https://www.glamira.co.za/glamira-ring-caralyn.html?alloy=white-585&diamond=citrine&stone2=diamond-Brillant,False,True,2026-04-25T03:43:17.035532
110294,https://www.glamira.nl/glamira-ring-carley.html?diamond=swiss-blue-topaz&stone2=diamond-Brillant&alloy=white-585,False,True,2026-04-25T03:43:16.838506
110295,https://www.glamira.fr/glamira-ring-caroyln.html?fbclid=IwAR2ZTL_mOH3Wprc2rFQ8PyHiaps22gGqGQ0_ISfUtxXqqinmw6MkuBoU5Rk,False,True,2026-04-25T03:43:23.053761
110296,https://www.glamira.fr/glamira-ring-charmeine.html?fbclid=IwAR1QYroVR8G54suIQPBjf7cGV7ZyPWqmqUbrU532HeN8LSXFdN6ovrtqWBw,False,True,2026-04-25T03:43:24.172120
110297,https://www.glamira.fr/glamira-ring-chia.html?fbclid=IwAR3cdaKyNm5KGY0NCM8DDSWaI4ApSxDIJKe62Q1B59wSDfgJBBPcdg3Xp4A,False,True,2026-04-25T03:43:28.128611
110298,https://www.glamira.co.za/glamira-ring-delethia.html?fbclid=IwAR3yLHFhq9kBAIyVNyLGKvN69iEN0lHZyg8yhvx7LnKPcuOKYHfJ7ndMA18,False,True,2026-04-25T03:43:29.125702
110299,https://www.glamira.co.uk/glamira-ring-ebony.html?alloy=white-585&diamond=citrine&stone2=diamond-Brillant,False,True,2026-04-25T03:43:29.726286
110300,https://www.glamira.fr/glamira-ring-egle.html?stone3=diamond-Brillant&fbclid=IwAR25md1_r2YR_lPgLG_oyJYzeg7SW-YnAAhq_YiADb3xuBJ6XHuiM2dsMx4,False,True,2026-04-25T03:43:32.477555
110301,https://www.glamira.ca/glamira-ring-emelia.html?itm_source=recommendation&itm_medium=listing&fbclid=IwAR3bNG4jqFbKEkfj-1s6F0nrg7Cl-46kVPxdqsSSyNIYES54e1QbgcL79P0,False,True,2026-04-25T03:43:34.892911
110302,https://www.glamira.co.uk/glamira-ring-fien.html?stone2=diamond-Brillant&diamond=morganite&utm_source=criteo&utm_medium=retargeting&utm_campaign=webconversion&alloy=red-585,False,True,2026-04-25T03:43:33.051915
110303,https://www.glamira.com/glamira-ring-goda.html?alloy=white-585&diamond=citrine&stone2=diamond-Brillant,False,True,2026-04-25T03:43:38.288305
110304,https://www.glamira.cl/glamira-ring-grete.html?stone2=diamond-Brillant&alloy=white-585&diamond=londonbluetopaz&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4tacsu97NoUHc6Ic7KSTPYGh0lhba5eC5cpuKkmHDgXgzpTeQqEQHwaAuRPEALw_wcB,False,True,2026-04-25T03:43:42.739493
110305,https://www.glamira.com.tr/glamira-ring-hadraniel.html?alloy=white-585&diamond=green-amethyst-prasiolite&stone2=diamond-Brillant&fbclid=IwAR0vWnthl0DF84h81nFK-jIJN8Vo5cv5xDT_o51iaD7mXYnMJMgBn8xhjFY,False,True,2026-04-25T03:43:43.627201
110306,https://www.glamira.nl/glamira-ring-harper.html?alloy=white-585&diamond=morganite&stone2=diamond-Brillant,False,True,2026-04-25T03:43:45.754832
110307,https://www.glamira.sk/glamira-ring-hermelinda.html?fbclid=IwAR2bnYJQpK47e4kJeoc5VskrsvTepZnut31S4sKhU6SDpa44eNov-ZWf32o,False,True,2026-04-25T03:43:48.849954
110308,https://www.glamira.com/glamira-ring-iana.html?alloy=white-585&diamond=kunzite&stone2=diamond-Brillant,False,True,2026-04-25T03:43:47.585948
110309,https://www.glamira.vn/glamira-ring-jayvee.html?alloy=white-585&diamond=bio-tourmaline&stone2=diamond-Brillant,False,True,2026-04-25T03:43:49.311407
110310,https://www.glamira.de/glamira-ring-jodee.html?fbclid=IwAR3TYjXHoClOH_mydrluVK0RWAyXs9NdqDbSc-F-i7BXAmnqan-ukDmVU-c,False,True,2026-04-25T03:43:51.886698
110311,https://www.glamira.com.au/glamira-ring-kairi.html?fbclid=IwAR1mdThJddWac6bN3yNFIA0G8ICU1sePEDUrwNrVWBOefqhTm0MjzUeNMdM,False,True,2026-04-25T03:43:57.689048
110312,https://www.glamira.pl/glamira-ring-katina.html?alloy=white-585&diamond=citrine&stone2=diamond-Brillant,False,True,2026-04-25T03:43:58.387851
110313,https://www.glamira.com.ar/glamira-ring-kotryna.html?diamond=swiss-blue-topaz&alloy=red-750&stone3=diamond-Brillant,False,True,2026-04-25T03:44:01.632652
110315,https://www.glamira.fr/glamira-ring-lorian.html?alloy=white-585&diamond=green-amethyst-prasiolite&stone2=diamond-Brillant&itm_source=recommendation&itm_medium=detail,False,True,2026-04-25T03:44:05.450458
110316,https://www.glamira.com.tr/glamira-ring-lupe.html?utm_source=criteo&utm_medium=retargeting&utm_campaign=webconversion&stone2=diamond-Brillant&diamond=londonbluetopaz&alloy=yellow-750,False,True,2026-04-25T03:44:04.406413
110317,https://www.glamira.cz/glamira-ring-nashar.html?itm_source=recommendation&itm_medium=detail&fbclid=IwAR1v5XRAxeoX1FlfbqXVJFnYKXJqGATuF3t5kAV8A33YR6k0OH6ckuvK6Xw,False,True,2026-04-25T03:44:08.483871
110318,https://www.glamira.hr/glamira-ring-nathaniel.html?fbclid=IwAR3l-aL2vViLO3AmGryvryq4c7lpl80Ub94TslzBi0GvfpPFS2Jk65nLizY,False,True,2026-04-25T03:44:09.978043
110319,https://www.glamira.ro/glamira-ring-neila.html?alloy=white-750&diamond=kunzite&stone2=diamond-Brillant,False,True,2026-04-25T03:44:15.203215
110320,https://www.glamira.ie/glamira-ring-norah.html,False,True,2026-04-25T03:44:13.666078
110321,https://www.glamira.lt/glamira-ring-paschar.html?fbclid=IwAR0j1JJWjyp7XJXD-zbkUUzoEJ9NgJjfm7IArPobIizIp0UOKmH0wFMA3u4,False,True,2026-04-25T03:44:15.451211
110322,https://www.glamira.ca/glamira-ring-prissy.html?alloy=white-750&diamond=citrine&stone2=diamond-Brillant&itm_source=recommendation&itm_medium=detail&fbclid=IwAR00B47xQVE4yHo8IXsc9CzLRsdO_H5oxLdtaJ5zWOd-NAb4YMN982HaQ4o,False,True,2026-04-25T03:44:18.921423
110323,https://www.glamira.com.tr/glamira-ring-rona.html?alloy=red-585&diamond=citrine&fbclid=IwAR2EDzuzCEuJ4MJLrIpye1T_VSJC7lWWU0NHObIef4n_ebZrBMKeQHlQKHc,False,True,2026-04-25T03:44:20.156305
110324,https://www.glamira.es/glamira-ring-ruta.html?fbclid=IwAR27KzT1Q_LZvrrAjYUyxW5ULo7fSApYSEumuec0z7sgbynDNbqlojjKgGc,False,True,2026-04-25T03:44:23.998771
110325,https://www.glamira.co.nz/glamira-ring-solvida.html?fbclid=IwAR3ypEycFXIv6VQDT9j4QNexYeiaZ7GDRrvrOsCIXSQSRy7cKSCTSUWoM2A,False,True,2026-04-25T03:44:26.266635
110327,https://www.glamira.es/glamira-ring-tamedra.html?fbclid=IwAR3gbAI6tVvD9VKGVLhiWK5LGPaqjcPuDf1BjTeCDb06b2j91PyCe-Ny49Y,False,True,2026-04-25T03:44:29.290524
110328,https://www.glamira.co.uk/glamira-ring-tilwanda.html?stone2=diamond-Brillant&diamond=londonbluetopaz&utm_source=criteo&utm_medium=retargeting&utm_campaign=webconversion&alloy=white-375,False,True,2026-04-25T03:44:31.113934
110329,https://www.glamira.vn/glamira-ring-tiril.html?alloy=white-585&diamond=londonbluetopaz&stone2=diamond-Brillant,False,True,2026-04-25T03:44:32.331667
110331,https://www.glamira.com/glamira-ring-winesha.html?fbclid=IwAR04wWob3zsVmU64mrUtxPE4PA8thKu_aYtsCxvorT2d-PX6zJbCKbBFbMo,False,True,2026-04-25T03:44:30.744822
110332,https://www.glamira.sk/glamira-ring-aleen.html?fbclid=IwAR2Cu0bhD_LGKGSiFgDTTYUpTZcK5PxQJ9HBu7L1Xeg0pDYP3tDSoST8nrk,False,True,2026-04-25T03:44:36.664266
