product_id,url,success,fall_back,crawled_at,name,sku,price,product_type,gender,type_id,collection,priceCurrency,discount-value
108748,https://www.glamira.co.uk/glamira-ring-aquene.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR2uALBaRubYreDfjoL73SM1PNEuZFqB2I-i8-39e9rciwVWfZcObuoyuLA,True,False,2026-04-25T03:02:51.856350,Engagement Ring Aquene,Aquene,841.000000,ring,women,simple,"4380,6071",GBP,10
108749,https://www.glamira.in/glamira-ring-gizella.html?diamond=diamond-Brillant&alloy=white_red-platin_750&stone3=bluediamond&stone2=bluediamond,True,False,2026-04-25T03:02:53.667997,GLAMIRA Ring Gizella,Gizella,188411.000000,ring,women,simple,big_stone,INR,10
108750,https://www.glamira.co.uk/glamira-ring-liorit.html?fbclid=IwAR3ADSQg9oq7wT0R6oFS6MhAcmOWDW1z9zpZD0NsMQoulxANH44TL_QACjw,True,False,2026-04-25T03:02:52.205906,Engagement Ring Liorit,Liorit,923.000000,ring,women,simple,solitaire_pave,GBP,10
108751,https://www.glamira.co.uk/glamira-ring-marciane.html?itm_source=recommendation&itm_medium=sorting&diamond=diamond-Brillant&stone2=bluediamond&alloy=red-585,True,False,2026-04-25T03:02:51.535057,Engagement Ring Marciane,Marciane,877.000000,ring,women,simple,halo,GBP,10
108752,https://www.glamira.it/glamira-ring-marecel.html?alloy=white-palladium&diamond=diamond-Brillant&itm_source=recommendation&itm_medium=detail&stone2=diamond-Brillant,True,False,2026-04-25T03:02:45.179760,Glamira Anello Marecel,Marecel,1262.000000,ring,women,simple,big_stone,EUR,10
108753,https://www.glamira.com.tr/glamira-ring-margretha.html?alloy=white_yellow-585&diamond=tanzanite&stone2=diamond-Swarovsky&fbclid=IwAR25i6RtKrteKi5jpmHCgQrrRzxsA5B8N_D3GaWPDTMof8Xv3PDd4E11QXU,True,True,2026-04-25T03:02:58.148354,GLAMIRA Ring Margretha,Margretha,2185.000000,ring,women,simple,big_stone,USD,10
108754,https://www.glamira.co.uk/glamira-ring-margrie.html?diamond=diamond-Swarovsky&stone2=diamond-sapphire&itm_source=recommendation&itm_medium=sorting&stone3=diamond-sapphire&alloy=white-silber,True,False,2026-04-25T03:02:50.912952,GLAMIRA Ring Margrie,Margrie,1521.000000,ring,women,simple,big_stone,GBP,10
108755,https://www.glamira.it/glamira-ring-tiassale.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR1bliv5gFyZWIwpCYAbPWItYfoYQnQ2lt6-rGhxTr3tPg8vy7oj7XY72Nw,True,False,2026-04-25T03:02:50.012050,Anello di fidanzamento Tiassale,Tiassale,800.000000,ring,women,simple,side-stone,EUR,10
108756,https://www.glamira.sg/glamira-ring-umika.html?fbclid=IwAR1TGno-mUVxF1Uf_i7Lr6unJkLSgYcPGgCHQK6SGkh-V6VwLcbvtaKdJDE,True,True,2026-04-25T03:02:57.588189,GLAMIRA Ring Umika,Umika,4137.000000,ring,women,simple,big_stone,USD,10
108765,https://www.glamira.ro/glamira-ring-bayamine-1.0-crt.html?alloy=white-585&diamond=diamond-sapphire&stone2=diamond-sapphire,True,False,2026-04-25T03:03:06.829352,Inel de Logodnă Bayamine 1.0 crt,Bayamine1,5288.000000,ring,women,simple,side-stone,RON,10
108766,https://www.glamira.com/glamira-ring-bayamine-1.6-crt.html?diamond=diamond-Brillant&stone2=sapphire&alloy=white-silber,True,False,2026-04-25T03:03:08.510190,Engagement Ring Bayamine 1.6 crt,Bayamine16,1394.000000,ring,women,simple,side-stone,USD,10
108767,https://www.glamira.com.au/glamira-ring-bayamine-2.0-crt.html?alloy=white_red-585&diamond=diamond-sapphire&stone2=diamond-sapphire,True,False,2026-04-25T03:03:12.650808,Engagement Ring Bayamine 2.0 crt,Bayamine2,1943.000000,ring,women,simple,side-stone,AUD,10
108768,https://www.glamira.co.nz/glamira-ring-bayamine-3.0-crt.html?fbclid=IwAR1NdY7djb8kjug1luJCskLE4IS-wOUrcCoirU8ZO1Wv7ndcn7S5VPW8FxM,True,False,2026-04-25T03:03:10.129893,Engagement Ring Bayamine 3.0 crt,Bayamine3,2671.000000,ring,women,simple,side-stone,NZD,10
108769,https://www.glamira.nl/glamira-ring-dorotea-0.5-crt.html?alloy=yellow-585&diamond=diamond-sapphire&gclid=EAIaIQobChMIg92Jlvfn6QIVSuR3Ch2lgggnEAQYAiABEgKN1fD_BwE,True,False,2026-04-25T03:03:04.175012,Dames Ring Dorotea 0.5 crt,Dorotea05,484.000000,ring,women,simple,classic_solitaire,EUR,10
108770,https://www.glamira.de/glamira-ring-dorotea-1.0-crt.html?alloy=white-585&diamond=diamond-sapphire,True,False,2026-04-25T03:03:12.406060,Verlobungsring Dorotea 1.0 crt,Dorotea1,602.000000,ring,women,simple,classic_solitaire,EUR,10
