product_id,url,success,fall_back,crawled_at
92534,https://www.glamira.no/glamira-pendant-noa.html?stone2=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=red-750&diamond=tanzanite,False,True,2026-04-25T06:07:59.456252
92548,https://www.glamira.ee/necklaces-crushed-mariner.html?fbclid=IwAR0oD1IcwXMhtsZYOo2qaCt_zBd-33SLXYTeEuWR4x25LF8XInnoupuj4rA,False,True,2026-04-25T06:08:14.859457
92553,https://www.glamira.com.au/necklaces-nonna.html?fbclid=IwAR3hQ52Es7SoMF0fevL4jFd9VdE7TQQAOiP6cT0D6_c7_l7DAq41j1blda4,False,True,2026-04-25T06:08:15.396072
92554,https://www.glamira.hu/necklaces-nonna-5-mm.html?fbclid=IwAR38GgKBJcAnFgbgwac371__I2xHke0nrXYxHO9kEDbmmMRLOv52O9GAyrE,False,True,2026-04-25T06:08:15.373834
92560,https://www.glamira.de/necklaces-figaro.html?fbclid=IwAR1hMOcE-3ZFW3-JVB1h2udi6_-0dsczd7oh7uiAe6JPZk3KXeCZtdgJskc,False,True,2026-04-25T06:08:19.267894
92561,https://www.glamira.ee/necklaces-figaro-5-mm.html?fbclid=IwAR1HTWh4ttdbyEwr8X642cR0sBAVyvbO-i-cAVq86JlTjWnz86323zj4fuY,False,True,2026-04-25T06:08:21.099144
92562,https://www.glamira.co.uk/necklaces-figaro-6-mm.html?fbclid=IwAR2kj9kSXKwoVCKxL9Kc3ujC84r7qwuPgqzEpMeyBKbEpSycJQpiqwZ-i5Y,False,True,2026-04-25T06:08:21.862236
92570,https://www.glamira.sk/necklaces-design-forzentina-star-5-mm.html?fbclid=IwAR38wrYOa6IBeoLisD4ynU_fmB3B4l1uCgLjojK9xxcfWJpHXHkJwDc881w,False,True,2026-04-25T06:08:29.472138
92571,https://www.glamira.hr/necklaces-spiga-%28diamond-cut%29.html?fbclid=IwAR3-qufLHZ2zNl-h9jUCLndeHwOcLnZQyrKxo0ZVIumIxLd8rPaFVuCEVhI,False,True,2026-04-25T06:08:34.106275
92572,https://www.glamira.hr/necklaces-spiga-(diamond-cut)-4-mm.html?fbclid=IwAR2xuSMx-L6VR3t0yVuf8oUOBpJQFPYppRfllX13lv-h0P_nKIsdXbIaZ_o,False,True,2026-04-25T06:08:34.823409
92573,https://www.glamira.no/necklaces-hallow-chains-with-diamond-cut-(hbb).html?fbclid=IwAR0BabSYu3NcwbhYNMLjqy_w87QB5z5ilTwaeZn8CKKViX_orsHG57zlvNs,False,True,2026-04-25T06:08:34.310763
92574,https://www.glamira.hr/necklaces-hallow-chains-with-diamond-cut-(hbb)-9-mm.html?fbclid=IwAR234XWbw1WVuE7br09r26OBEiN4iY8JezlixwEAn6X0AoAe15B7uutsU9k,False,True,2026-04-25T06:08:36.338443
