product_id,url,success,fall_back,crawled_at,name,sku,price,product_type,gender,type_id,collection,priceCurrency,discount-value
97292,https://www.glamira.es/anillo-de-mujer-ornate-butterfly-8-mm.html?stone=diamond-Zirconia&accent=black&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR1lmeIzSwITdAMUdfowTqvsC1V9rd80Rpv94zA68GoBehQ5DuaiPVq6Nkw&alloy=white-585,True,False,2026-04-25T07:44:19.379135,Anillo Boda Mujer Ornate Butterfly 8 mm,GWD-V2508-W,1386.000000,wedding_ring,women,simple,vintage,EUR,10.0
97293,https://www.glamira.de/ornate-butterfly-10-mm.html?fbclid=IwAR3yIeivPx_jydLgr5YETOVLG1nlBEQ_BGgRIU798CFqYydvJS_JTn6eilI&alloy=white-585,True,False,2026-04-25T07:44:23.887656,Ornate Butterfly 10 mm,GWD-V2510,3619.000000,wedding_ring,False,product_set,vintage,EUR,10.0
97294,https://www.glamira.com/mens-ring-ornate-butterfly-10-mm.html?fbclid=IwAR2TzLh1wY5wV7JSjm9rrkcaHAl4ISLU80d1szi36mFbQQzQZMG5MTDbXL8&alloy=white-585,True,False,2026-04-25T07:44:25.603923,Men's Ring Ornate Butterfly 10 mm,GWD-V2510-M,2642.000000,wedding_ring,men,simple,vintage,USD,10.0
97295,https://www.glamira.com.tr/kadin-yuzuk-ornate-butterfly-10-mm.html?alloy=white-585&accent=black&stone=diamond-Zirconia&fbclid=IwAR2W9Pre74X4iLy7t8I2Ci4HYuG37PTU845AHCLMLp-slV9il-KYcMFuGBU,True,False,2026-04-25T07:44:24.233462,Kadın Yüzük Ornate Butterfly 10 mm,GWD-V2510-W,78954.000000,wedding_ring,women,simple,vintage,TRY,20.0
97296,https://www.glamira.hu/mystic-stream-10-mm.html?alloy=yellow-585&accent=black&itm_source=recommendation&itm_medium=sorting&stone=diamond-Brillant,True,False,2026-04-25T07:44:24.644715,Karikagyűrű Mystic Stream 10 mm,GWD-V2600,1533454.000000,wedding_ring,False,product_set,vintage,HUF,10.0
97297,https://www.glamira.dk/ringe-til-maend-mystic-stream-10-mm.html?alloy=red-375&stone=diamond-Zirconia,True,False,2026-04-25T07:44:25.140816,Mænds vielsesring Mystic Stream 10 mm,GWD-V2600-M,15516.000000,wedding_ring,men,simple,vintage,DKK,10.0
97298,https://www.glamira.com/womens-ring-mystic-stream-10-mm.html?stone=diamond-Zirconia&accent=black&itm_source=recommendation&itm_medium=viewall&fbclid=IwAR33yus8mbpc1cC1-Gp4D1YaC-kR4gby4g9O3Mdke5Z_tWXkeWJ7ZHjALxc&alloy=white-585,True,False,2026-04-25T07:44:26.498626,Women's Ring Mystic Stream 10 mm,GWD-V2600-W,2374.000000,wedding_ring,women,simple,vintage,USD,10.0
97299,https://www.glamira.hr/mystic-spring-6-mm.html?accent=black&stone=diamond-Zirconia&fbclid=IwAR0IQ81Ypmf0DjBjGTavnWe6NCbcPWRrulDWygt4Ck2fgF20twFU3qEHdgc&alloy=yellow-375,True,False,2026-04-25T07:44:20.584533,Vjenčani prsten Mystic Spring 6 mm,GWD-V2700,2693.000000,wedding_ring,False,product_set,vintage,EUR,10.0
97300,https://www.glamira.dk/ringe-til-maend-mystic-spring-6-mm.html?alloy=red-375,True,False,2026-04-25T07:44:29.637287,Mænds vielsesring Mystic Spring 6 mm,GWD-V2700-M,11334.000000,wedding_ring,men,simple,vintage,DKK,10.0
97301,https://www.glamira.dk/ringe-til-kvinder-mystic-spring-6-mm.html?stone=none&alloy=red-375,True,False,2026-04-25T07:44:30.199143,Kvindes vielsesring Mystic Spring 6 mm,GWD-V2700-W,10011.000000,wedding_ring,women,simple,vintage,DKK,10.0
97302,https://www.glamira.sk/mystic-spring-8-mm.html?stone=diamond-Zirconia&accent=black&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR3ipSwzhfzHVga4k4fHEPdr2f3XV2Cno39J27uTCbrH-BnOsYqAaz3-Khs&alloy=white-585,True,False,2026-04-25T07:44:35.038480,Svadobné obrúčky Mystic Spring 8 mm,GWD-V2708,1979.000000,wedding_ring,False,product_set,vintage,EUR,10.0
